asin,title,category_path,label
B00AFXL2BI,Allegra K Women Off Shoulder Design Shirred Side Batwing Sleeve Fashional Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009AO2J74,KAMALIKULTURE Women's Short Sleeve Sweetheart Draped Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0032PDY4E,Party Dress New Designer Long Gown Sizes 4-14 #2635,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005VPLS00,Seamless Wirefree Leisure Bra by Comfort Choice,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AM1897I,LOLE Women's Easy Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CZ6G09C,"AGB Women's Print Dress with Belt, Multi, 8","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GM5PZU2,Nomad Flocked Dot Boxer Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00GH9UZYE,H&amp;R London Women's Mini Polka Dot Halter Swing Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B003FGWQVC,"Maidenform Women's Ultimate Push Up Bra,Black,34B","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0083X036M,Hailey Jeans Co. Womens Ruffled Flower Detail Satin Nightgown,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004HW85PE,Moving Comfort Womens Serena Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DZ19HDC,"143Fashion Ladies Fashion Sleeveless Maxi Dress, Olive/Navy, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B513SUM,G2 Chic Women's Glitzy Tassle &amp; Fleur Print Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00D7EEUB6,Cinema Etoile Women's Point D'Espirit Molded Cup Babydoll,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CQ09SAU,"London Times Women's 3/4 Sleeve Printed Scuba Sheath Dress, White/Black, 10","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CIUB9YQ,Trixxi Juniors Print-Challis Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CL89QZY,Curvy Kate Women's Starlet Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0081FYUC0,Russell Athletic Women's Reversible Sports Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00JZUOC28,Kawen Women's Vintage Chiffon Floral Sleeveless Long Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009CGGI18,Only Necessities Women's Plus Size Long Zip Front A-Line Microfleece Robe,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004RM1EES,Dr. Rey Shapewear Women's Firm Control Tummy Tank,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CI82J60,"Snap Front Duster w/Lace Yoke - Missy, Color Pink, Size SM","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HZ5U44U,CC All Over Lace Push up Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009K88NF2,"Karen Neuburger Women's Plus Paradise Cove Short Sleeve Crop Pant, Plaid Tangerine, 2X","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00EJ2JTTS,Yvette Padded Underwire Women Sports Bra-Adjustable/Racerback/Criss cross,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00G9MNFKA,247 Frenzy Women's 12 Pack Polka Dot Bikini Panty (Large),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00K26BEE8,Sakkas Celestria Embroidered Rayon Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0085U3C0W,Barely There Women's Second Skinnies Slimmers Reversible Hi-Low Waist Slip,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AVWOBDY,Big Sexy Lingerie Women's High Shine Luster Lace Brief Panty,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00B8AB5TG,Pink Fleece Nightgown for Women L,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00F20KR6A,On Trend Black and White Paris Long Maxi Dress Chevron 3/4 Sleeve (3XL),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008P45422,Allegra K Women Casual Sleeveless Stripes Racer Back Mid-calf Tank Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BIFH2PW,La Isla Women's Racer Back Level 4 Maximum Comfort Run Sports Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BWVWQFS,Wrapped In A Cloud Women's Plush Signature Marshmallow Spa Robe W20121026,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B003AZ7WMQ,Ci Sono by Adi Floral Print Cotton Sundress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009CH5AKC,"G2 Fashion Square Sexy Sequined Party Dress(DRS-CLB,GLD-L)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007MRZ946,Angelina Dozen-Pack Cotton Bikini with Lace and Rhinestones. #1180,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0089GNZNQ,Hollywood Exxtreme Cleavage? Front-Close Bra 38B White,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004ZF6TYC,"LAT Junior Fine Jersey V-Neck Tee Dress, LARGE, HEATHER(93/7)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00AVWPD9K,High Shine Lace Boned &amp; Underwired Shelf Bra - Women's 32-34 Cups A-C,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B003ZTHUGU,"Ladies Modesty Panels Set of 3 (Black, White &amp; Pink), Fashionable Cleavage Cover - (Laced - Simply Clip on to Your Bra Straps) - Gift Sets","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00EOUHBHW,"Oscar De La Renta Classic Full Length Plush Zip Robe (Small, Purple/Leopard)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00E4PMGCW,"Stan Herman Women's Burnout Plush Robe, Black Cherry, X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HWGZ4ZQ,Ladies' Lounge Pants - Light Grey and Aqua Stripe - (2 Pack),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AYXA6ZW,"Jones New York Women's Solid Shirtdress, Sunset Orange, 12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00G9MHHT0,LADIES Bodycon Dress U Shaped Open Back Pencil Dress Black Medium,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00EM4Q248,Hue Sleepwear Women's Two-Piece Thermal Pajama Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004YEN3I4,TROPICAL FLOWERS HAWAIIAN LONG TANK DRESS,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GFSXMBK,Danny &amp; Nicole Women's Stripe Dress with Structured Jacket,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B002OOO65U,Sexy Halter Dress - Plumeria Garden Hawaiian Aloha Crisscross Back Fitted Halter Sun Dress in Black - S,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GKC2078,Miusol Women's Keyhole with Metal Buckle Open-Chest Bodycon Pencil Party Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CIX4XIM,Laura High Quality Purple Thong Perfect Fit #SL103016 (Small),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B005DLCELY,Softies Turkish Terrycloth 52&quot; Pink Deluxe Turkish Shawl,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00A8GKWAE,"Three Dots Women's 1/2 Sleeve Dress, Multi, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00ES8RI3M,247 Frenzy Women's 12 Pack Allover Lace Boyshort Panties (X-Large),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007WA2QYY,Allegra K Women Deep U Neck Sleeveless Bare Back Coattails Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B002SEEB7E,VASSARETTE Women's Lace Padded Push Up Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CRTCKHS,Wacoal Women's Casual Beauty Underwire,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B004NYB6JI,Colorado Clothing Spa Long Sleeve Robe,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00FJQJ79A,"Disney Lux Women's Microfleece Sleepshirt, Grey/Red Minnie, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B006NU7JPA,Wrapper Midi Spaghetti Strap Knit Dress With Crochet Over Bodice Detail,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00HNMQYCG,Fantasie Ecuador Gathered Full Cup Bikini Top #5916,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00JPWTF1Y,AGB Womens Pocketed Sleeveless Seersucker Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00361FM8A,"Aryn K Women's Longsleeve Short Dress,White,Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00INIWW5C,Bar III Women's Sleeveless Criss Cross Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BLPOV5I,All Over Lace Convertable Push Up Bra Multiple Colors Available,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00JUJ6MKY,Libian Jr Plus Size Sheer Floral Zipper Back Skirt Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007LS39AC,NawtyFox Sexy Purple Butterfly Halter Style Party Dress New S-XL,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007WA4020,Allegra K Women Cutout Sleeve Crossover V Neck Beige Chiffon Dress XS,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DOJ8K8I,Mod 20 Women's Print Top Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B001J7CFBA,"Classic Camisole Top with Lace Trime &amp; Adjustable Straps (46, Beige)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AAXT9C2,"Velour Robe, Color Navy, Size 2X","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00EA0DVK2,Velrose Women's Half Slip,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CRWO3CK,Hee Grand Chiffon Falbala Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00J99SZ0K,Women's Celebrity Midi Contrast Bodycon Pencil Dress Blue,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B002EANP9W,1 World Sarongs Womens Classic Summer Sundress in Hibiscus Brown - Large,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00HD7FRAG,NY Collection Women's Three-Quarter Sleeve Fit-and-Flare Dress with Belted Waist,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00GXN49G4,Zuri Zuri By Flora Women's Romantic Lace Dress With Belt,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00KLOBE2S,2LUV Women's Short Sleeve Striped Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00HD6N18M,Star Vixen Women's Long Sleeve Fullwrap Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008PG0SOO,"Volcom Juniors Sidewalk Flight Dress, Navy, Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B7NPOFA,An Elan Usa Maxi Halter Tie Flowy Long Dress (RY597),"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00AY669PK,Womens Juniors Outfits Multi Mint Purple Chevron Zig-Zag Print Cuff Long Sleeve Zipper Back Mini Dress-Mint-Small,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B003N9BT2S,Bali Women's Passion For Comfort Back Smoothing Minimizer Bra Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0098BVDZI,Olivaceous Diagonal Ribbed Stretch Fabric Crochet Lace Insets Fully Lined Contrast Color Dress Taupe Small,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00H3VHVRE,Aranza Women's Powernet Body Shaping Blouse Unisize,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ECV7XHQ,Curvylicious Women's Plus Size Contrast Dress 20 Red,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004MMF9H6,"HUE Women's Floral Doodle Sleep Pant, Gray, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00BUC1FU6,"Romeo and Juliet Couture Floral Print Dress in Black, Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0044BD1UC,"Ella Moss Womens Kinga Sequin Belt Dress, Jade, X-Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00CG07T92,Pinkyee Women's One Shoulder Mini Dress One Size Purple,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00JUWHAS4,"ROSEMANDY Women's Flower Print Summer Chiffon Fitted Long Dress (8, Green)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BYN0SYA,Star Vixen Women's 3/4 Sleeve Faux Wrap Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B003ZYDAB4,"Three Dots Womens Viscose Lycra Sleeveless V-Neck Dress With Shirring, Grey Slate, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005WDE2AO,Barely There Women's &quot;We Have Your Back&quot; Wirefree Lift Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00HWNFIO6,Little Hand Womens Sleeveless Fit Stretch Bodycon Pencil Dress 08 XXL,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00A34VUP2,Jockey Women's No Panty Line Promise Tactel Bikini,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B009IUCONE,Plush Wrap - Pink/Hearts MED,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B006FLYOAU,Batik Smocked Sundress with Jacket,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B000S16GFO,Intimo Women's Stretch Charmeuse Sleep Cami Top with Cropped Pant Set,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00I3P9942,2LUV Women's Strapless Studded Flowy Midi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B009T59G5C,Cleo Women's Neve Plunge Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B001AP5HYS,Moving Comfort Women's Fiona Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00AEXQL4M,"Lilly Pulitzer Women's Posey Dress, Splash Pink, 12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007RW2IJU,Wacoal Women's Plus-Size Alluring Hi Cut Panty Brief Panty,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00FMTAGPI,Blue Banana Women's Jacquard Midi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00ESL2VWW,O'Neill Juniors Carpe Diem Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DTW8DOG,Nouveau Silky Sleep Set M Soft Pink,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00FTUXX5K,Dissa Elegant EmbroideRed Underbust Corset,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DENQBEO,"Hue Womens Pajama Set, Periwinkle &amp; Black Cats, Size Medium","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B0076JADBO,"Jones New York Women's Plus-Size Eyelet Ruffle Sleeveless Dress, Admiral Navy, 20W","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00B27ZTN8,YordanCo Hot Air Balloon Adventure Dress L Peach,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007G1015U,Ladies Grey Fish Net Shoulder Dress Top with Shingled Look,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008ICQRCC,"AGB Women's Elbow Sleeve Peasant Dress, Teal, 12","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007OBW006,The Irish Linen Store Womens Maria Sleeveless Cotton Nightgown Onesize White,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00CJYK4HE,Picture Frame Plum Cotton Nightshirt for Women,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00C9C6S0S,"Eliza J Women's Sleevless Satin Dress With Side Patch, Navy, 4","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00BSCMZWA,Envy Realistic Tear Drop Silicone Breast Form Mastectomy Sz5(M) 34C 36B 38A,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ATPE8M2,Lindy Bop 'Bella' Classy Vintage 1950's Rockabilly Style Pink Swing Party Jive Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0070P0ZNU,US Fairytailes Mother of the Bride Formal Evening Dress #2838,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00DGYDUTK,Ladies Peter Pan Collar Deer Pattern Casual Summer Mini Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0056JRGRK,"Tiered Floral Maxi Sundress Junior Plus Size, Large, Purple","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00FP6ARGG,On Trend Women's Chevron Halter Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00JFS2UDI,FINEJO Women's Spring and Summer Plus Size Embroidered Dress [Apparel],"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00857OWT0,(Pack of 4)Ladies Sexy Stretch Panties G String Thong Medium Multicolor,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00ENLMDTI,Alexander Del Rossa Women's Flannel Cotton Bathrobe Robe,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007HJFEQC,Glamorise Women's Plus-Size Elegance Front-Close Lace Underwire Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00E67OCU2,"143Fashion Ladies Fashion One Size Striped Bra, Pink, Free Size","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IOJBJAO,Hot Goddess Hollow Sleeveless Summer Chiffon Maxi Party Cocktail Long Full Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B005DC3J44,Must Have Leaves Removable Chain Lace Overlay Dress Black Medium,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00D3I40BG,Torrid Plus Size Nude Lace Overlay Racerback Bra,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00901JWMW,Allegra K Women's Scoop Neck Sleeveless Floral Print Lined Chiffon Maxi Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00AKW5QKW,"Michael Stars Women's Stella Color Block Racer Back Maxi Dress, Flame/Night, X-Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00G2RN7NM,"Delta Burke Womens 2 Pack Curvy Full Coverage Padded Sports Bra (2X, Black/White)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B007U3P5SM,"As U Wish Juniors Printed Summer Tank Dress, Orange, Small","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008DS1YK6,Allegra K Ladies Half-Length Sleeve Cut Out Shoulder Stretchy Casual Mini Dress Black XS,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B008N05IBA,"G2 Fashion Square Crochet Accent Crossback Dress(DRS-CAS,BLK-M)","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B0048VL90W,Clothes Effect Ladies Purple Long Sleeve Thermal Top V-Neck,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00D3YFTGA,Vobaga Women's Bohemian V-Neck Irregular Big Hem Chiffon Chic Long Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B00AAAEXLC,La Leela Pink Lizard Printed Batik 100% Cotton Plus Size Long Caftan Kaftan,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00DDOI4HQ,"Trixxi Juniors Lace HMC Tube Hi Low Dress, Coral, X-Large","Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B004LLHFUC,Flexees by Maidenform Womens Decadence Custom Lift Camisole,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
B00IK2ALNQ,G2 Chic Women's Textured Bodycon Tank Dress,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Dresses",0
B007KDFJQA,Shock Absorber Women's Dry And Cool Comfort Bra Top,"Clothing, Shoes & Jewelry -> Women -> Clothing -> Lingerie, Sleep & Lounge",1
